id,canonical_group,token_sha256,H_ON,L_LOCAL,R_ON,H_ALL_OFF,R_ALL_OFF,A,B,C,G_H,G_R,I
27,0,5acecfab5662aaa68a19b0f3b895f45ac4e8d743d89dc7df223d2ba7ae59c1b7,3.844130414244262,3.839947711822475,3.828637464040469,3.844019804525317,3.8489579767903024,0.015492950203793043,0.0113102477820064,-0.004182702421786644,-0.00011060971894494287,0.020320512749833597,0.02043112246877854
28,0,00fad2db6640fa75916b1c253ff87145983f674282c2d709077a6b35b8a05971,3.6547271098686167,3.64940081941927,3.6276989872823435,3.6583404776197312,3.6478311659371627,0.027028122586273184,0.02170183213692667,-0.005326290449346516,0.003613367751114538,0.0201321786548192,0.01651881090370466
29,0,6d85f81ef78d7e05745674468fbb1d7183f80f2129bb9f0ea7784623b5777fd3,3.9502719188170516,3.9205231391689495,3.899797489598882,3.9507557223899,3.913811389252615,0.0504744292181698,0.020725649570067617,-0.029748779648102186,0.0004838035728482737,0.01401389965373312,0.013530096080884846
30,0,38afaf66b322994211f61764fb786b6134417c6dfe0d1f0b5ceff353a8a7943b,4.039034736395934,4.048954446821654,4.046720828762659,4.041639438820766,4.0702102939003595,-0.007686092366725461,0.0022336180589945798,0.00991971042572004,0.0026047024248327943,0.02348946513770045,0.020884762712867655
31,0,fefea07e997ee196c46b2ec8e2a985871cad37b771d3b98642ecba382149d1d2,3.732250785765558,3.750798626155344,3.7481311013053116,3.737037496089428,3.7751623273354156,-0.015880315539753553,0.002667524850032521,0.018547840389786074,0.004786710323870125,0.027031226030103994,0.02224451570623387
32,0,afaebc882189060872c10bea629a8a4c1c50ae8a99dbfad19f41620f801ebcc9,4.084425422782033,4.10212927394798,4.107812585952658,4.084953810948036,4.127227535302694,-0.023387163170625058,-0.005683312004677532,0.017703851165947526,0.000528388166003424,0.01941494935003618,0.018886561184032757
33,0,3d53d1caabf7fa1251ab51dcc54c7cd715ab00c4cac160e2b91a1db68765eb39,3.989733982531419,3.972886656605354,3.998443485225664,3.992880062849679,4.040577507127466,-0.008709502694244975,-0.025556828620310057,-0.016847325926065082,0.003146080318259692,0.04213402190180204,0.03898794158354235
34,0,20725f7fd410d10cadb50849dd524dc5f93a2c7fc43c9bb7e20088963314edc3,3.560304328674391,3.5700385054477692,3.572209960470815,3.5667323468058214,3.5987705553740454,-0.011905631796423677,-0.0021714550230456098,0.009734176773378067,0.006428018131430235,0.026560594903230594,0.02013257677180036
35,0,9ed90f24c02ebe3753eef2c33821d7cefd19d4bab1218b0c3c66e07d12721e2a,2.9380844925741485,2.920471829716554,2.9390423063718103,2.94148188183118,2.9629361779744414,-0.0009578137976617995,-0.01857047665525613,-0.01761266285759433,0.003397389257031591,0.023893871602631123,0.02049648234559953
36,0,fcf7e4e20854c93cab07bb31c0d0db82a50ea269594179bf9227d78573c4b8f9,3.4686815715597135,3.447264414168444,3.481466580572846,3.4712255559397676,3.502998748632411,-0.012785009013132509,-0.03420216640440188,-0.02141715739126937,0.0025439843800540984,0.021532168059565038,0.01898818367951094
37,0,ebc1d09fa788d8209792310d34fa9c75b8bf90b66468d5dd603471bd35a98407,4.032579588733952,4.014146865906838,4.0483709118929525,4.0375351063676845,4.066730312962676,-0.015791323159000115,-0.034224045986114504,-0.01843272282711439,0.004955517633732143,0.018359401069723447,0.013403883435991304
38,0,7be24b206cf885d5f6f434c10cddc8141980e530dfc5fa44953203dd398cfd30,3.6197447443932305,3.6125568291829424,3.599294864457221,3.623025897541339,3.6295143162991508,0.020449879936009552,0.013261964725721498,-0.007187915210288054,0.0032811531481087286,0.030219451841929867,0.02693829869382114
39,0,47fbb0abf2df424d7efe1b63e0e922fc7554303366b9dfd0c12076baaa54dbeb,4.1784755383652055,4.169703293184995,4.209709193491179,4.178927671898563,4.223282936511808,-0.031233655125973314,-0.04000590030618412,-0.008772245180210803,0.0004521335333578236,0.013573743020629081,0.013121609487271257
40,0,f3103f056b4e07c570d813d9392036053949bb19e93213ac2b936f074b8b9309,3.7718304322083753,3.780093778420053,3.783962901681747,3.7747121869378475,3.7968404362490062,-0.012132469473371543,-0.003869123261694085,0.008263346211677458,0.0028817547294721635,0.012877534567259374,0.009995779837787211
