W0817 15:36:05.790000 6408 torch/distributed/run.py:774] 
W0817 15:36:05.790000 6408 torch/distributed/run.py:774] *****************************************
W0817 15:36:05.790000 6408 torch/distributed/run.py:774] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0817 15:36:05.790000 6408 torch/distributed/run.py:774] *****************************************
found 1 shards for split val
found 1 shards for split val
found 1 shards for split val
found 1 shards for split val
rank=2 phase=part_b_depth1_regression task=B:writer_10m:zero:1:6 loss=5.9136652946 wall=91.4s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:zero:1:8 loss=5.9716825485 wall=78.8s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:zero:1:11 loss=6.0963935852 wall=79.4s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:zero:1:9 loss=5.9782361984 wall=82.0s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:zero:1:10 loss=5.9889211655 wall=91.4s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:zero:1:12 loss=5.9591884613 wall=78.8s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:zero:1:15 loss=5.9828720093 wall=79.9s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:zero:1:13 loss=5.9788765907 wall=82.4s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:zero:1:14 loss=6.1598420143 wall=91.5s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:zero:1:16 loss=6.0394120216 wall=79.0s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:zero:1:19 loss=5.9417495728 wall=79.7s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:zero:1:17 loss=6.0091724396 wall=82.6s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:zero:1:18 loss=5.8594079018 wall=91.6s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:real:1:0 loss=5.3555250168 wall=78.6s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:real:1:3 loss=5.3349509239 wall=79.4s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:real:1:1 loss=5.3110604286 wall=82.5s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:real:1:2 loss=5.3725585938 wall=91.8s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:real:1:4 loss=5.2965130806 wall=78.4s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:real:1:7 loss=5.2797689438 wall=79.3s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:real:1:5 loss=5.3315944672 wall=82.2s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:real:1:8 loss=5.3641958237 wall=78.8s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:real:1:11 loss=5.4728913307 wall=79.3s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:real:1:6 loss=5.3601202965 wall=92.1s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:real:1:9 loss=5.3702030182 wall=82.5s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:real:1:12 loss=5.3203606606 wall=78.6s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:real:1:15 loss=5.3795509338 wall=79.4s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:real:1:10 loss=5.3850135803 wall=91.5s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:real:1:13 loss=5.3321666718 wall=82.2s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:real:1:16 loss=5.4051551819 wall=78.7s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:real:1:19 loss=5.3229646683 wall=79.3s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:real:1:17 loss=5.4112629890 wall=82.5s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:real:1:14 loss=5.5252070427 wall=91.6s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:0 loss=5.3825488091 wall=78.6s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:3 loss=5.3726902008 wall=79.2s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:1 loss=5.3496065140 wall=82.2s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:real:1:18 loss=5.2958912849 wall=91.7s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:4 loss=5.3465089798 wall=78.8s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:7 loss=5.3309082985 wall=79.8s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:5 loss=5.3819360733 wall=82.7s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:2 loss=5.4185695648 wall=92.5s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:8 loss=5.4092206955 wall=78.6s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:11 loss=5.5039200783 wall=79.2s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:9 loss=5.4079394341 wall=82.2s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:6 loss=5.3926415443 wall=92.0s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:12 loss=5.3695602417 wall=78.7s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:15 loss=5.4164919853 wall=79.0s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:13 loss=5.3741979599 wall=82.1s
rank=0 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:16 loss=5.4515295029 wall=78.6s
rank=3 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:19 loss=5.3716540337 wall=78.7s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:10 loss=5.4288916588 wall=92.1s
rank=1 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:17 loss=5.4480009079 wall=82.2s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:14 loss=5.5481319427 wall=92.0s
rank=2 phase=part_b_depth1_regression task=B:writer_10m:coherent_shuffle:1:18 loss=5.3272204399 wall=92.0s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:2:3 loss=5.9451942444 wall=78.6s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:2:0 loss=5.9616780281 wall=78.6s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:2:1 loss=5.9114594460 wall=82.1s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:2:2 loss=6.0129075050 wall=92.0s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:2:4 loss=5.9223432541 wall=78.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:2:7 loss=5.8779411316 wall=78.6s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:2:5 loss=5.9376416206 wall=82.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:2:6 loss=5.9178671837 wall=91.7s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:2:8 loss=5.9766178131 wall=78.2s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:2:11 loss=6.0876402855 wall=78.4s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:2:9 loss=5.9527006149 wall=82.3s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:2:10 loss=5.9846243858 wall=91.5s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:2:12 loss=5.9540209770 wall=78.6s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:2:15 loss=5.9920330048 wall=78.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:2:13 loss=5.9641485214 wall=82.3s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:2:14 loss=6.1991729736 wall=91.9s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:2:16 loss=6.0418453217 wall=78.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:2:19 loss=5.9472742081 wall=80.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:2:17 loss=6.0123791695 wall=82.3s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:2:18 loss=5.8886971474 wall=91.7s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:2:0 loss=5.4315538406 wall=78.2s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:2:3 loss=5.4037885666 wall=79.4s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:2:1 loss=5.3806538582 wall=82.3s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:2:4 loss=5.3809113503 wall=78.3s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:2:2 loss=5.4489684105 wall=91.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:2:7 loss=5.3357896805 wall=79.8s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:2:5 loss=5.3962535858 wall=82.7s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:2:8 loss=5.4341621399 wall=78.4s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:2:11 loss=5.5321331024 wall=79.8s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:2:6 loss=5.4284029007 wall=92.0s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:2:9 loss=5.4322366714 wall=81.9s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:2:12 loss=5.3953366280 wall=78.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:2:15 loss=5.4529004097 wall=79.5s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:2:10 loss=5.4622406960 wall=91.7s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:2:13 loss=5.3907527924 wall=81.4s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:2:16 loss=5.4820475578 wall=78.1s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:2:19 loss=5.3968539238 wall=79.3s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:2:17 loss=5.4771571159 wall=82.2s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:2:14 loss=5.6031165123 wall=91.9s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:0 loss=5.4177780151 wall=78.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:3 loss=5.4007387161 wall=79.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:1 loss=5.3821711540 wall=81.6s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:2:18 loss=5.3843607903 wall=91.6s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:4 loss=5.3954033852 wall=78.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:7 loss=5.3544425964 wall=79.7s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:5 loss=5.4197454453 wall=83.2s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:2 loss=5.4545574188 wall=93.0s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:8 loss=5.4463891983 wall=80.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:11 loss=5.5257458687 wall=81.0s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:9 loss=5.4321093559 wall=82.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:12 loss=5.4092793465 wall=80.1s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:6 loss=5.4337258339 wall=92.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:15 loss=5.4566488266 wall=80.0s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:13 loss=5.3997392654 wall=81.9s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:16 loss=5.4925637245 wall=78.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:19 loss=5.4084448814 wall=78.8s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:10 loss=5.4699525833 wall=91.5s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:17 loss=5.4822978973 wall=81.2s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:3:0 loss=6.8944702148 wall=78.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:3:3 loss=6.8703527451 wall=78.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:14 loss=5.6001095772 wall=91.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:3:1 loss=6.8437256813 wall=81.3s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:3:4 loss=6.8646402359 wall=78.0s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:3:7 loss=6.8081488609 wall=78.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:2:18 loss=5.3810787201 wall=91.1s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:3:5 loss=6.8701148033 wall=80.8s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:3:8 loss=6.9189085960 wall=77.9s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:3:11 loss=7.0234708786 wall=78.3s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:3:2 loss=6.9575095177 wall=90.6s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:3:9 loss=6.8635210991 wall=80.8s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:3:12 loss=6.9032783508 wall=77.9s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:3:15 loss=6.9336509705 wall=79.1s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:3:13 loss=6.8891868591 wall=80.7s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:3:6 loss=6.8286199570 wall=90.4s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:3:16 loss=6.9725914001 wall=77.7s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:3:19 loss=6.8877954483 wall=78.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:3:17 loss=6.9379000664 wall=80.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:3:10 loss=6.8820290565 wall=90.3s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:3:0 loss=6.8169302940 wall=77.6s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:3:3 loss=6.7827024460 wall=78.7s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:3:1 loss=6.7541651726 wall=80.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:3:4 loss=6.7761955261 wall=77.1s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:3:14 loss=7.1082696915 wall=89.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:3:7 loss=6.6912050247 wall=77.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:3:5 loss=6.7867403030 wall=80.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:3:8 loss=6.7944335938 wall=77.0s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:3:11 loss=6.9020271301 wall=78.1s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:3:18 loss=6.8198428154 wall=90.3s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:3:9 loss=6.7731266022 wall=80.5s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:3:12 loss=6.7974328995 wall=77.9s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:3:15 loss=6.8557476997 wall=78.7s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:3:2 loss=6.8429155350 wall=90.4s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:3:13 loss=6.7298040390 wall=80.8s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:3:16 loss=6.8495578766 wall=78.0s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:3:19 loss=6.7561955452 wall=79.0s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:3:6 loss=6.7568950653 wall=90.5s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:0 loss=6.8043770790 wall=77.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:3:17 loss=6.8333945274 wall=81.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:3 loss=6.7762069702 wall=78.7s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:3:10 loss=6.8009757996 wall=90.5s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:4 loss=6.7685770988 wall=78.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:1 loss=6.7381896973 wall=81.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:7 loss=6.6698341370 wall=78.8s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:3:14 loss=7.0008163452 wall=91.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:8 loss=6.7910370827 wall=78.3s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:5 loss=6.7544970512 wall=81.2s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:11 loss=6.8996500969 wall=79.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:12 loss=6.7857322693 wall=78.1s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:3:18 loss=6.7849483490 wall=91.0s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:9 loss=6.7540516853 wall=81.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:15 loss=6.8530197144 wall=78.9s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:16 loss=6.8454837799 wall=78.1s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:13 loss=6.7285318375 wall=81.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:19 loss=6.7484703064 wall=78.8s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:2 loss=6.8286581039 wall=91.3s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:4:0 loss=7.2047243118 wall=78.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:17 loss=6.8205757141 wall=81.6s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:4:3 loss=7.1825294495 wall=78.5s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:6 loss=6.7505183220 wall=91.2s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:4:4 loss=7.1842513084 wall=78.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:4:1 loss=7.1755733490 wall=80.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:4:7 loss=7.1507358551 wall=79.0s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:10 loss=6.7759919167 wall=91.8s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:4:8 loss=7.2366571426 wall=78.1s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:4:11 loss=7.3337688446 wall=78.5s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:4:5 loss=7.1765985489 wall=80.9s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:14 loss=6.9910097122 wall=91.3s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:4:12 loss=7.2144136429 wall=83.9s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:4:15 loss=7.2296724319 wall=79.4s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:4:9 loss=7.1915616989 wall=82.9s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:3:18 loss=6.7526855469 wall=91.6s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:zero:4:16 loss=7.2685194016 wall=78.6s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:zero:4:19 loss=7.1976127625 wall=78.8s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:4:13 loss=7.2174825668 wall=81.3s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:4:0 loss=7.2074232101 wall=78.5s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:4:2 loss=7.2674698830 wall=91.0s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:4:3 loss=7.1887569427 wall=78.8s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:zero:4:17 loss=7.2446727753 wall=81.2s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:4:4 loss=7.1716761589 wall=78.5s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:4:6 loss=7.1310291290 wall=91.0s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:4:7 loss=7.1151580811 wall=78.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:4:1 loss=7.1549272537 wall=81.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:4:8 loss=7.2055897713 wall=78.6s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:4:11 loss=7.3191900253 wall=79.2s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:4:10 loss=7.1923527718 wall=90.8s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:4:5 loss=7.1677613258 wall=81.1s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:4:12 loss=7.1950793266 wall=78.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:4:15 loss=7.2252545357 wall=79.0s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:4:9 loss=7.2010259628 wall=81.1s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:4:14 loss=7.3921279907 wall=90.5s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:real:4:16 loss=7.2547135353 wall=78.6s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:real:4:19 loss=7.1359581947 wall=78.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:4:13 loss=7.1459217072 wall=81.2s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:zero:4:18 loss=7.1552453041 wall=90.6s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:0 loss=7.2069892883 wall=81.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:3 loss=7.1712703705 wall=79.4s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:real:4:17 loss=7.2225265503 wall=81.3s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:4:2 loss=7.2584753036 wall=91.6s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:4 loss=7.1830453873 wall=83.3s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:7 loss=7.0981569290 wall=79.6s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:1 loss=7.1622009277 wall=81.6s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:4:6 loss=7.1384005547 wall=91.7s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:8 loss=7.2218427658 wall=80.8s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:11 loss=7.3105764389 wall=78.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:5 loss=7.1795330048 wall=81.5s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:12 loss=7.2011728287 wall=78.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:4:10 loss=7.1946663857 wall=91.5s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:15 loss=7.2403373718 wall=79.2s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:9 loss=7.1749429703 wall=81.8s
rank=0 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:16 loss=7.2578091621 wall=90.9s
rank=3 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:19 loss=7.1316289902 wall=80.2s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:4:14 loss=7.3854312897 wall=91.9s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:13 loss=7.1370153427 wall=83.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:real:4:18 loss=7.1909742355 wall=91.5s
rank=1 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:17 loss=7.2248802185 wall=81.6s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:2 loss=7.2435421944 wall=91.6s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:6 loss=7.1331572533 wall=91.4s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:10 loss=7.1765685081 wall=91.5s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:14 loss=7.3881778717 wall=91.6s
rank=2 phase=part_b_deeper_masks task=B:writer_10m:coherent_shuffle:4:18 loss=7.1772098541 wall=91.9s
EXPERIMENT_2B4_EVALUATION_PASS classification=MASK PRESSURE DOES NOT INCREASE RECURRENT DEPENDENCE part_c=NOT TRIGGERED
