ce,count,id,nll
3.515525902932815,1024,0,3599.8985246032025
3.3862450941966244,1024,1,3467.5149764573434
2.7920380647735215,1024,2,2859.046978328086
2.9161362607680914,1024,3,2986.1235310265256
3.0786064898367727,1024,4,3152.493045592855
2.9255569044408105,1024,5,2995.77027014739
3.4340454189093634,1024,6,3516.462508963188
3.0516258398634264,1024,7,3124.8648600201486
2.5230480728196625,1024,8,2583.6012265673344
2.818544956078375,1024,9,2886.190035024256
3.148702278577076,1024,10,3224.271133262926
2.6413884439913353,1024,11,2704.7817666471274
2.6637084961067288,1024,12,2727.6375000132903
3.1691668824027834,1024,13,3245.2268875804502
3.3876302733841896,1024,14,3468.93339994541
3.023820418616552,1024,15,3096.392108663349
2.6603180362850125,1024,16,2724.165669155853
2.9599634720449917,1024,17,3031.0025953740715
2.8754767183610017,1024,18,2944.4881596016658
2.69466234345351,1024,19,2759.3342396963944
3.07926363351379,1024,20,3153.165960718121
3.2858320714824174,1024,21,3364.6920411979954
3.0613530317341553,1024,22,3134.825504495775
2.9097772181744475,1024,23,2979.611871410634
2.662635887597821,1024,24,2726.5391489001686
3.55394173307425,1024,25,3639.236334668032
3.422704758493186,1024,26,3504.8496726970225
3.021871192861852,1024,27,3094.3961014905362
2.9243041793427675,1024,28,2994.487479646994
3.2244347257398402,1024,29,3301.8211591575964
3.2371941941491116,1024,30,3314.8868548086903
3.075861009798018,1024,31,3149.6816740331706
3.2806020273307013,1024,32,3359.336475986638
3.0493449498893597,1024,33,3122.5292286867043
3.0089071912328293,1024,34,3081.1209638224173
2.6515551625926292,1024,35,2715.1924864948523
3.203837740277109,1024,36,3280.7298460437596
2.8038441129686476,1024,37,2871.136371679895
2.6367818531767853,1024,38,2700.064617653028
3.175640048854085,1024,39,3251.855410026583
2.783468412320552,1024,40,2850.271654216245
2.629647520996322,1024,41,2692.7590615002337
2.5292765025050095,1024,42,2589.9791385651297
3.075481651762459,1024,43,3149.293211404758
3.505607927697845,1024,44,3589.7425179625934
2.8969206011959656,1024,45,2966.446695624669
2.8081000033494945,1024,46,2875.4944034298824
2.729768395537519,1024,47,2795.2828370304196
3.2420540055822755,1024,48,3319.86330171625
3.5387478197319524,1024,49,3623.6777674055193
3.1493724810517136,1024,50,3224.9574205969548
3.2748528641124466,1024,51,3353.4493328511453
3.6027082938717285,1024,52,3689.17329292465
3.330468902221188,1024,53,3410.4001558744967
2.984532341503659,1024,54,3056.1611176997467
2.4366299622729883,1024,55,2495.10908136754
2.91625245356456,1024,56,2986.2425124501096
3.0454822687162846,1024,57,3118.5738431654754
3.219957126608776,1024,58,3297.2360976473865
3.3416104253123535,1024,59,3421.80907551985
2.874860610851755,1024,60,2943.857265512197
3.5910062356816184,1024,61,3677.190385337977
2.8585038005143844,1024,62,2927.1078917267296
2.8202368595953935,1024,63,2887.922544225683
3.1546686717959744,1024,64,3230.380719919078
3.3332042317119885,1024,65,3413.2011332730763
3.7937276579651495,1024,66,3884.777121756313
3.0335715566164367,1024,67,3106.377273975231
3.3092649137466594,1024,68,3388.6872716765793
3.0297250519563335,1024,69,3102.4384532032855
2.5336791814189024,1024,70,2594.487481772956
2.1544832955037414,1024,71,2206.190894595831
3.0719697162785913,1024,72,3145.6969894692775
3.2538721706647777,1024,73,3331.9651027607324
3.389395924133737,1024,74,3470.7414263129467
2.8959187750626256,1024,75,2965.4208256641286
3.6658476829499023,1024,76,3753.8280273407
2.6074258254700684,1024,77,2670.00404528135
3.203110408928893,1024,78,3279.9850587431865
3.307521700702239,1024,79,3386.9022215190926
3.0363643079511675,1024,80,3109.2370513419955
3.364102806585265,1024,81,3444.8412739433115
2.7607732481885634,1024,82,2827.031806145089
2.866523386563326,1024,83,2935.319947840846
3.198136831310009,1024,84,3274.8921152614494
2.877172535083872,1024,85,2946.224675925885
2.769478640112318,1024,86,2835.946127475014
2.310922294769352,1024,87,2366.3844298438166
3.702461035826417,1024,88,3791.320100686251
3.3929955156967253,1024,89,3474.4274080734467
3.6294855472566994,1024,90,3716.59320039086
3.0854722126080567,1024,91,3159.52354571065
2.8714153983553956,1024,92,2940.329367915925
3.0058406622680707,1024,93,3077.9808381625044
2.5879055589884103,1024,94,2650.015292404132
2.398660637608594,1024,95,2456.2284929112
3.268086930056601,1024,96,3346.5210163779593
2.8248985011977936,1024,97,2892.6960652265407
2.885171971821114,1024,98,2954.4160991448207
2.478706011901096,1024,99,2538.1949561867223
2.914138536127439,1024,100,2984.0778609944973
2.9841897541259144,1024,101,3055.8103082249363
3.2976238686862303,1024,102,3376.7668415347
2.7876932485982593,1024,103,2854.5978865646175
3.04209052728352,1024,104,3115.1006999383244
3.035897782914624,1024,105,3108.759329704575
2.8762631431485968,1024,106,2945.293458584163
3.025462848274792,1024,107,3098.073956633387
2.953340566681648,1024,108,3024.2207402820077
3.1022045601644095,1024,109,3176.6574696083553
3.1162939771446645,1024,110,3191.0850325961364
3.3282748627671914,1024,111,3408.153459473604
3.187416448380219,1024,112,3263.9144431413442
3.35630597583733,1024,113,3436.857319257426
2.95005042785111,1024,114,3020.851638119537
2.8134229579585295,1024,115,2880.945108949534
3.2805908128674446,1024,116,3359.3249923762633
3.2340293875954558,1024,117,3311.6460928977467
2.99693008904093,1024,118,3068.8564111779124
2.9276761775069957,1024,119,2997.9404057671636
3.559966356741347,1024,120,3645.405549303139
3.1566654956727973,1024,121,3232.4254675689444
3.003738806898781,1024,122,3075.8285382643517
2.873016160899084,1024,123,2941.968548760662
2.814207022073049,1024,124,2881.747990602802
3.019254683607926,1024,125,3091.716796014516
2.9853001873327116,1024,126,3056.9473918286967
2.7383169439867494,1024,127,2804.0365506424314
2.868997157037062,1024,128,2937.8530888059513
2.776379368486019,1024,129,2843.0124733296834
3.0908809451612527,1024,130,3165.0620878451227
3.165248922425377,1024,131,3241.214896563586
2.86236490543266,1024,132,2931.0616631630437
3.530544223781078,1024,133,3615.277285151824
3.308490576565106,1024,134,3387.8943504026684
3.254080624430159,1024,135,3332.178559416483
3.3611509656218743,1024,136,3441.8185887967993
2.8601397514481377,1024,137,2928.783105482893
3.127287486796348,1024,138,3202.3423864794604
2.5243471078911117,1024,139,2584.9314384804984
2.760517621083107,1024,140,2826.7700439891014
3.1006053439668193,1024,141,3175.019872222023
2.6538194643611845,1024,142,2717.511131505853
2.8440769713457428,1024,143,2912.3348186580406
3.0424984219662043,1024,144,3115.5183840933933
3.239565802540568,1024,145,3317.3153818015417
3.253769170004432,1024,146,3331.8596300845384
3.044735658925447,1024,147,3117.8093147396576
3.325809904373102,1024,148,3405.6293420780567
3.034387249935847,1024,149,3107.212543934307
3.078346313452087,1024,150,3152.2266249749373
3.022433380528696,1024,151,3094.9717816613847
2.930552939157831,1024,152,3000.886209697619
3.1061293543027944,1024,153,3180.6764588060614
3.2716312501788707,1024,154,3350.1504001831636
2.671671944494065,1024,155,2735.7920711619226
2.799925317021504,1024,156,2867.1235246300203
2.845016723130591,1024,157,2913.2971244857254
2.9141490237294363,1024,158,2984.0886002989428
3.0613110215918056,1024,159,3134.782486110009
2.2086483124734455,1024,160,2261.655871972808
2.4678203881672234,1024,161,2527.0480774832367
3.4058448108958466,1024,162,3487.585086357347
2.9320402426127714,1024,163,3002.409208435478
3.303517344545284,1024,164,3382.801760814371
2.9350751545106277,1024,165,3005.516958218883
3.1139681494912566,1024,166,3188.7033850790467
2.9078322361751248,1024,167,2977.6202098433278
3.0001030788597234,1024,168,3072.1055527523567
2.8815973261215646,1024,169,2950.755661948482
3.3960076262684,1024,170,3477.5118092988414
3.0474583803264874,1024,171,3120.597381454323
2.9412081793883402,1024,172,3011.7971756936604
3.6780674410645986,1024,173,3766.341059650149
3.470545250726488,1024,174,3553.8383367439237
3.0128642093217906,1024,175,3085.1729503455135
2.940636582499266,1024,176,3011.2118604792486
3.00758962387809,1024,177,3079.771774851164
2.99050658544585,1024,178,3062.2787434965503
2.994056339738222,1024,179,3065.9136918919394
3.1278389175246986,1024,180,3202.9070515452913
3.088722599378876,1024,181,3162.851941763969
2.997034455197209,1024,182,3068.963282121942
2.729816870122761,1024,183,2795.3324750057072
3.2517311846499126,1024,184,3329.7727330815105
3.469140358572009,1024,185,3552.399727177737
3.3787921195229007,1024,186,3459.8831303914503
3.499888433068463,1024,187,3583.8857554621063
3.6583208445869104,1024,188,3746.1205448569963
3.678407939493013,1024,189,3766.6897300408455
3.659455105145298,1024,190,3747.2820276687853
3.7998849664523675,1024,191,3891.0822056472243
3.916291038043994,1024,192,4010.28202295705
3.8732379473665333,1024,193,3966.19565810333
4.013219300210949,1024,194,4109.536563416012
3.5296432902964057,1024,195,3614.3547292635194
3.830074100770048,1024,196,3921.995879188529
3.7072845167692208,1024,197,3796.259345171682
3.6654895413735176,1024,198,3753.461290366482
3.83542622578625,1024,199,3927.47645520512
2.5503871419157473,1024,200,2611.5964333217253
2.6579957557778826,1024,201,2721.787653916552
3.0636929631222074,1024,202,3137.2215942371404
2.910203025315951,1024,203,2980.047897923534
2.729647491787432,1024,204,2795.1590315903304
3.038501343338133,1024,205,3111.4253755782483
3.2667526894806045,1024,206,3345.154754028139
2.6673395383405794,1024,207,2731.3556872607533
2.870577259724424,1024,208,2939.4711139578103
2.9621645957941194,1024,209,3033.2565460931783
3.0129794524811686,1024,210,3085.2909593407167
2.9341645611462415,1024,211,3004.5845106137513
3.3095688485243855,1024,212,3388.9985008889707
3.307534172122203,1024,213,3386.914992253136
2.541827895884353,1024,214,2602.8317653855775
2.788905765642056,1024,215,2855.8395040174655
3.074393063841619,1024,216,3148.1784973738177
3.17175767030988,1024,217,3247.879854397317
3.5086074683972583,1024,218,3592.8140476387925
2.9959457134847938,1024,219,3067.848410608429
